regimen,alternate_name,regimen_type,cancers
BEACOPP,BEACOPP,"Untreated, early-stage unfavorable (ESU)",Hodgkin_lymphoma
BEACOPP-14,BEACOPP14,"Untreated, advanced stage",Hodgkin_lymphoma
BEACOPP-14,BEACOPP/14,"Untreated, advanced stage",Hodgkin_lymphoma
BEACOPP-14,BEACOPP-14,"Untreated, advanced stage",Hodgkin_lymphoma
BEAM,BEAM,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
"BEAM, then auto HSCT","BEAM, then auto HSCT",Consolidation and/or maintenance after upfront therapy,"HIV-associated_lymphoma,CNS_lymphoma"
"BEAM, then auto HSCT",BEAM,Consolidation and/or maintenance after upfront therapy,"HIV-associated_lymphoma,CNS_lymphoma"
BEP,PEB,All lines of therapy,"Adenocarcinoma_of_unknown_primary,Testicular_cancer"
BEP,BEP,All lines of therapy,"Adenocarcinoma_of_unknown_primary,Testicular_cancer"
BFR,BFR,"Myeloablative regimens, all lines of therapy",Allogeneic_HSCT
BLD,BLD,"Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
BMP,MPB,Metastatic or unresectable disease,Penile_cancer
BMP,BMP,Metastatic or unresectable disease,Penile_cancer
BO,BO,Upfront therapy for disseminated disease,Testicular_cancer
BR,R-B,"First-line therapy, randomized data","Waldenstrom_macroglobulinemia,Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Cold_agglutinin_disease,Marginal_zone_lymphoma,Hairy_cell_leukemia"
BR,R/B,"First-line therapy, randomized data","Waldenstrom_macroglobulinemia,Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Cold_agglutinin_disease,Marginal_zone_lymphoma,Hairy_cell_leukemia"
BR,BR,"First-line therapy, randomized data","Waldenstrom_macroglobulinemia,Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Cold_agglutinin_disease,Marginal_zone_lymphoma,Hairy_cell_leukemia"
BR & Ibrutinib,BR / Ibrutinib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Ibrutinib,BR + Ibrutinib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Ibrutinib,BR and Ibrutinib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Ibrutinib,BR & Ibrutinib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Ibrutinib,BR/Ibrutinib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Ibrutinib,IBR,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Ibrutinib,BR+Ibrutinib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Ibrutinib,BR  and  Ibrutinib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Idelalisib,BR/Idelalisib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Idelalisib,BR / Idelalisib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Idelalisib,BR + Idelalisib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Idelalisib,BR & Idelalisib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Idelalisib,BR and Idelalisib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Idelalisib,BR+Idelalisib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BR & Idelalisib,BR  and  Idelalisib,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
BTD,BTD,"Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
BV-CHP,BVCHP,Untreated,"Peripheral_T-cell_lymphoma,Anaplastic_large_cell_lymphoma"
BV-CHP,BV/CHP,Untreated,"Peripheral_T-cell_lymphoma,Anaplastic_large_cell_lymphoma"
BV-CHP,BV-CHP,Untreated,"Peripheral_T-cell_lymphoma,Anaplastic_large_cell_lymphoma"
BVB,BVB,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
BVR,BVR,"Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
BVR,VBR,"Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
BeEAM,BeEAM,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
BeGEV,BeGEV,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
BeRT,BeRT,"Relapsed or refractory, non-randomized or retrospective data",Mantle_cell_lymphoma
Belinostat monotherapy,Belinostat monotherapy,Relapsed or refractory,"Cutaneous_T-cell_lymphoma,Peripheral_T-cell_lymphoma"
Belotecan & Cisplatin,Belotecan & Cisplatin,"Extensive stage, induction",Small_cell_lung_cancer
Bendamustine & Obinutuzumab,G-B,"First-line therapy, non-randomized or retrospective data","Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma"
Bendamustine & Obinutuzumab,Bendamustine & Obinutuzumab,"First-line therapy, non-randomized or retrospective data","Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma"
Bendamustine & Obinutuzumab,G/B,"First-line therapy, non-randomized or retrospective data","Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma"
Bendamustine & Ofatumumab,BendOfa,"Relapsed or refractory, non-randomized or retrospective data","Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma"
Bendamustine & Ofatumumab,Bendamustine & Ofatumumab,"Relapsed or refractory, non-randomized or retrospective data","Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma"
Bendamustine monotherapy,Bendamustine monotherapy,"Low-dose conditioning regimens for cellular therapy, all lines of therapy","Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma,Peripheral_T-cell_lymphoma,Diffuse_large_B-cell_lymphoma,Autologous_HSCT,Hodgkin_lymphoma,Small_cell_lung_cancer,Cutaneous_T-cell_lymphoma,Marginal_zone_lymphoma,Transformed_lymphoma"
Betrixaban monotherapy,Betrixaban monotherapy,VTE primary prophylaxis,Venous_thromboembolism_(VTE)
Bevacizumab & RT,Bevacizumab / RT,"Adjuvant therapy, standard patients",Glioblastoma
Bevacizumab & RT,Bevacizumab & RT,"Adjuvant therapy, standard patients",Glioblastoma
Bevacizumab & RT,Bevacizumab  and  RT,"Adjuvant therapy, standard patients",Glioblastoma
Bevacizumab & RT,Bevacizumab/RT,"Adjuvant therapy, standard patients",Glioblastoma
Bevacizumab & RT,Bevacizumab+RT,"Adjuvant therapy, standard patients",Glioblastoma
Bevacizumab & RT,Bevacizumab and RT,"Adjuvant therapy, standard patients",Glioblastoma
Bevacizumab & RT,Bevacizumab + RT,"Adjuvant therapy, standard patients",Glioblastoma
Bevacizumab & Rituximab,Bevacizumab & Rituximab,"Relapsed or refractory, randomized data",Follicular_lymphoma
Bevacizumab monotherapy,Bevacizumab monotherapy,"Recurrent disease, salvage therapy","Hepatocellular_carcinoma,Non-small_cell_lung_cancer,Colon_cancer,Ovarian_cancer,Cervical_cancer,Renal_cell_carcinoma,Glioblastoma,Breast_cancer,Anaplastic_glioma,Small_cell_lung_cancer,Endometrial_cancer,Vascular_sarcoma"
Bexarotene & Pralatrexate,Bexarotene & Pralatrexate,Relapsed or refractory,Cutaneous_T-cell_lymphoma
Bexarotene monotherapy,Bexarotene monotherapy,Relapsed or refractory,Cutaneous_T-cell_lymphoma
Binimetinib & Encorafenib,Binimetinib & Encorafenib,"Advanced or metastatic disease, BRAF inhibitor-naive",Melanoma_BRAF-mutated
Binimetinib monotherapy,Binimetinib monotherapy,"Advanced or metastatic disease, TKI-naive",Melanoma_NRAS-mutated
Bivalirudin monotherapy,Bivalirudin monotherapy,"VTE treatment, all lines of therapy",Venous_thromboembolism_(VTE)
Bleomycin & Cisplatin,Bleomycin & Cisplatin,Neoadjuvant chemotherapy,"Cutaneous_basal_cell_carcinoma,Cutaneous_squamous_cell_carcinoma"
Blinatumomab monotherapy,Blinatumomab monotherapy,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
Bortezomib & Cyclophosphamide,Bortezomib & Cyclophosphamide,Maintenance after second-line therapy,Multiple_myeloma_relapsedrefractory
Bortezomib & Dexamethasone,Bortezomib & Dexamethasone,First-line therapy (including transplant ineligible),"Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction,Light-chain_(AL)_amyloidosis"
Bortezomib & Doxorubicin liposomal,Bortezomib & Doxorubicin liposomal,"Relapsed or refractory, randomized data",Multiple_myeloma_relapsedrefractory
Bortezomib & Melphalan,Bor/HDM,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Bortezomib & Melphalan,BorHDM,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Bortezomib & Melphalan,Bortezomib & Melphalan,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Bortezomib & Melphalan,Bor-HDM,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
"Bortezomib & Melphalan, then auto HSCT","Bortezomib & Melphalan, then auto HSCT",Consolidation after first-line therapy,Light-chain_(AL)_amyloidosis
Bortezomib & Panobinostat,Bortezomib & Panobinostat,"Relapsed or refractory, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
Bortezomib & Vorinostat,Bortezomib & Vorinostat,"Relapsed or refractory, randomized data",Multiple_myeloma_relapsedrefractory
Bortezomib monotherapy,Bortezomib monotherapy,"HHV-8-negative/""Idiopathic"" multicentric Castleman disease, all lines of therapy","Waldenstrom_macroglobulinemia,Follicular_lymphoma,Multiple_myeloma_relapsedrefractory,Mantle_cell_lymphoma,Multiple_myeloma_consolidation_and_maintenance,Light-chain_(AL)_amyloidosis,Marginal_zone_lymphoma,Castleman_disease"
"Bortezomib, Thalidomide, Dexamethasone, Panobinostat","Bortezomib, Thalidomide, Dexamethasone, Panobinostat","Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
Bortezomib-HyperCAD,Bortezomib-HyperCAD,"Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
Bosutinib monotherapy,Bosutinib monotherapy,Relapsed or refractory,"Chronic_myelogenous_leukemia,B-cell_acute_lymphoblastic_leukemia_Ph-positive"
Brentuximab vedotin & Dacarbazine,Brentuximab vedotin & Dacarbazine,"Untreated, elderly",Hodgkin_lymphoma
Brentuximab vedotin & Nivolumab,Brentuximab vedotin & Nivolumab,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
Brentuximab vedotin monotherapy,Brentuximab vedotin monotherapy,"Relapsed or refractory, salvage therapy","Peripheral_T-cell_lymphoma,Diffuse_large_B-cell_lymphoma,Hodgkin_lymphoma,Cutaneous_T-cell_lymphoma,Mediastinal_gray-zone_lymphoma,Anaplastic_large_cell_lymphoma"
Brigatinib monotherapy,Brigatinib monotherapy,"Advanced or metastatic disease, ALK inhibitor-naive",Non-small_cell_lung_cancer_ALK-positive
Bu/TT,Bu/TT,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Bu/TT,BuTT,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
"Bu/TT, then auto HSCT",Bu/TT,Consolidation and/or maintenance after upfront therapy,CNS_lymphoma
"Bu/TT, then auto HSCT","Bu/TT, then auto HSCT",Consolidation and/or maintenance after upfront therapy,CNS_lymphoma
"Bu/TT, then auto HSCT",BuTT,Consolidation and/or maintenance after upfront therapy,CNS_lymphoma
Bu/TT/Cy,TBC,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Bu/TT/Cy,BuTTCy,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Bu/TT/Cy,Bu/TT/Cy,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
"Bu/TT/Cy, then auto HSCT","Bu/TT/Cy, then auto HSCT",Consolidation and/or maintenance after upfront therapy,CNS_lymphoma
"Bu/TT/Cy, then auto HSCT",BuTTCy,Consolidation and/or maintenance after upfront therapy,CNS_lymphoma
"Bu/TT/Cy, then auto HSCT",Bu/TT/Cy,Consolidation and/or maintenance after upfront therapy,CNS_lymphoma
BuCyTBI,BuCyTBI,"Myeloablative regimens, all lines of therapy",Allogeneic_HSCT
Busulfan & Cyclophosphamide,Busulfan & Cyclophosphamide,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Busulfan & Cyclophosphamide,BuCy,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Busulfan & Fludarabine,BuFlu,"Myeloablative regimens, all lines of therapy",Allogeneic_HSCT
Busulfan & Fludarabine,Busulfan & Fludarabine,"Myeloablative regimens, all lines of therapy",Allogeneic_HSCT
Busulfan & Fludarabine,FluBu,"Myeloablative regimens, all lines of therapy",Allogeneic_HSCT
Busulfan & Fludarabine,Flu/Bu,"Myeloablative regimens, all lines of therapy",Allogeneic_HSCT
Busulfan & Melphalan,Busulfan + Melphalan,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Busulfan & Melphalan,Busulfan+Melphalan,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Busulfan & Melphalan,Busulfan / Melphalan,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Busulfan & Melphalan,Busulfan and Melphalan,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Busulfan & Melphalan,Busulfan & Melphalan,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Busulfan & Melphalan,BuMel,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Busulfan & Melphalan,Busulfan/Melphalan,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Busulfan & Melphalan,Busulfan  and  Melphalan,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
Busulfan monotherapy,Busulfan monotherapy,"Chronic phase, relapsed or refractory",Chronic_myelogenous_leukemia
C-BOP,C-BOP,Upfront therapy for disseminated disease,Testicular_cancer
C-BOP,C/BOP,Upfront therapy for disseminated disease,Testicular_cancer
C-BOP,CBOP,Upfront therapy for disseminated disease,Testicular_cancer
C-MOPP,C/MOPP,Consolidation after upfront therapy,Hodgkin_lymphoma
C-MOPP,C-MOPP,Consolidation after upfront therapy,Hodgkin_lymphoma
C-MOPP,CMOPP,Consolidation after upfront therapy,Hodgkin_lymphoma
C-MOPP,COPP,Consolidation after upfront therapy,Hodgkin_lymphoma
C-MOPP/ABV,C-MOPP/ABV,"Untreated, advanced stage",Hodgkin_lymphoma
C-MOPP/ABV,CMOPP/ABV,"Untreated, advanced stage",Hodgkin_lymphoma
C-MOPP/ABV,C/MOPP/ABV,"Untreated, advanced stage",Hodgkin_lymphoma
CAD & G-CSF,CAD+G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
CAD & G-CSF,CAD + G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
CAD & G-CSF,CAD and G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
CAD & G-CSF,CAD/G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
CAD & G-CSF,CAD,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
CAD & G-CSF,CAD / G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
CAD & G-CSF,CAD  and  G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
CAD & G-CSF,CAD & G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
CAPIRI,CAPIRI,"Advanced or metastatic disease, first-line","Esophageal_cancer,Colon_cancer"
CAPIRI,XELIRI,"Advanced or metastatic disease, first-line","Esophageal_cancer,Colon_cancer"
CAPIRI,CapeIRI,"Advanced or metastatic disease, first-line","Esophageal_cancer,Colon_cancer"
CAPIRI-Bev,XELIRI-Bev,"Advanced or metastatic disease, first-line",Colon_cancer
CAPIRI-Bev,CAPIRI/Bev,"Advanced or metastatic disease, first-line",Colon_cancer
CAPIRI-Bev,CAPIRI-Bev,"Advanced or metastatic disease, first-line",Colon_cancer
CAPIRI-Bev,CAPIRIBev,"Advanced or metastatic disease, first-line",Colon_cancer
CAPIRI-Bev,XELIRIBev,"Advanced or metastatic disease, first-line",Colon_cancer
CAPIRI-Bev,XELIRI/Bev,"Advanced or metastatic disease, first-line",Colon_cancer
CBV,CBV,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
CBV-Mx,CBVMx,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
CBV-Mx,CBV-Mx,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
CBV-Mx,CBV/Mx,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
CC,CC,"First-line therapy, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
CF & Trastuzumab,CF+Trastuzumab,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
CF & Trastuzumab,CF and Trastuzumab,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
CF & Trastuzumab,CF/Trastuzumab,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
CF & Trastuzumab,CF & Trastuzumab,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
CF & Trastuzumab,CF  and  Trastuzumab,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
CF & Trastuzumab,CF / Trastuzumab,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
CF & Trastuzumab,CF + Trastuzumab,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
CFAR,CFAR,"First-line therapy, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
CHOEP,CHOEP,Untreated,Anaplastic_large_cell_lymphoma
CHOEP-14,CHOEP/14,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
CHOEP-14,CHOEP-14,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
CHOEP-14,CHOEP14,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
CHOP,CHOP,Untreated,"HIV-associated_lymphoma,Mantle_cell_lymphoma,Peripheral_T-cell_lymphoma,Anaplastic_large_cell_lymphoma"
CHOP & Everolimus,CHOP/Everolimus,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
CHOP & Everolimus,CHOP & Everolimus,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
CHOP & Everolimus,CHOP + Everolimus,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
CHOP & Everolimus,CHOP and Everolimus,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
CHOP & Everolimus,CHOP  and  Everolimus,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
CHOP & Everolimus,CHOP / Everolimus,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
CHOP & Everolimus,CHOP+Everolimus,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
CHOP-14,CHOPDI,Untreated,Adult_T-cell_leukemia-lymphoma
CHOP-14,CHOP-DI,Untreated,Adult_T-cell_leukemia-lymphoma
CHOP-14,CHOP14,Untreated,Adult_T-cell_leukemia-lymphoma
CHOP-14,I-CHOP,Untreated,Adult_T-cell_leukemia-lymphoma
CHOP-14,ICHOP,Untreated,Adult_T-cell_leukemia-lymphoma
CHOP-14,CHOP-14,Untreated,Adult_T-cell_leukemia-lymphoma
